,_wandb,late_cost,early_cost,deviation_from_balanced,_step,_runtime,converged,_timestamp,mean_error,tp,kind,alpha,tau_a,epsilon,scale_cost,lineage_info,max_inner_iterations,name
384,{'runtime': 39},0.26241535307433833,0.2569400882689143,4.440892098500626e-16,0,39.78129434585571,True,1699612230.9825785,0.2596777206716263,450-510,moslin,0.25,1,0.05,mean,abpxp,30000.0,glowing-sweep-216
385,{'runtime': 71},0.30431623903370686,0.4211016769936457,1.1102230246251563e-16,0,72.02448749542236,True,1699612260.1285677,0.36270895801367625,390-450,moslin,0.25,1,0.05,mean,abpxp,30000.0,glamorous-sweep-215
386,{'runtime': 314},0.6256676815470293,0.7091050918381299,2.220446049250313e-16,0,315.59328508377075,True,1699612494.9176571,0.6673863866925795,330-390,moslin,0.25,1,0.05,mean,abpxp,30000.0,peachy-sweep-214
387,{'runtime': 1117},0.5445357324436734,0.6400955736607324,7.771561172376097e-16,0,1118.6035113334656,True,1699613291.0724094,0.5923156530522029,270-330,moslin,0.25,1,0.05,mean,abpxp,30000.0,fast-sweep-213
388,{'runtime': 272},0.8177539852199839,0.9823588041358065,9.992007221626409e-16,0,272.6873781681061,True,1699612444.4857593,0.9000563946778952,210-270,moslin,0.25,1,0.05,mean,abpxp,30000.0,apricot-sweep-212
389,{'runtime': 44},1.2165580209705558,1.395449071800183,0.0,0,44.88669562339783,True,1699612201.9597816,1.3060035463853694,170-210,moslin,0.25,1,0.05,mean,abpxp,30000.0,worthy-sweep-211
390,{'runtime': 28},0.20094431351295208,0.20181177324231517,4.440892098500626e-16,0,28.641561031341553,True,1699612175.182576,0.20137804337763365,450-510,moslin,0.25,1,0.05,mean,precise,30000.0,restful-sweep-210
391,{'runtime': 40},0.19872387797987331,0.2416404286690892,4.440892098500626e-16,0,40.82851004600525,True,1699612179.503595,0.22018215332448127,390-450,moslin,0.25,1,0.05,mean,precise,30000.0,gallant-sweep-209
392,{'runtime': 115},0.2873153171536657,0.29552756520209195,2.220446049250313e-16,0,116.35302782058716,True,1699612247.0351448,0.2914214411778788,330-390,moslin,0.25,1,0.05,mean,precise,30000.0,quiet-sweep-208
393,{'runtime': 327},0.3559925998646459,0.4576875976580779,5.551115123125784e-16,0,327.6093895435333,True,1699612449.4134445,0.4068400987613619,270-330,moslin,0.25,1,0.05,mean,precise,30000.0,zesty-sweep-207
394,{'runtime': 107},0.48441028132219965,0.5091775241593336,5.551115123125784e-16,0,107.69883036613464,True,1699612221.2310803,0.4967939027407666,210-270,moslin,0.25,1,0.05,mean,precise,30000.0,sweet-sweep-206
395,{'runtime': 28},0.5545685539733124,0.5547275751128139,1.1102230246251563e-16,0,29.220538854599,True,1699612141.860788,0.5546480645430631,170-210,moslin,0.25,1,0.05,mean,precise,30000.0,ethereal-sweep-205
396,{'runtime': 42},0.3040185016744241,0.2990785730860182,2.220446049250313e-16,0,42.71174120903015,True,1699612152.0714445,0.30154853738022114,450-510,moslin,0.25,1,0.01,mean,abpxp,30000.0,giddy-sweep-204
397,{'runtime': 71},0.34831188281093234,0.4795081138884117,0.0,0,71.66660046577454,True,1699612161.6511135,0.413909998349672,390-450,moslin,0.25,1,0.01,mean,abpxp,30000.0,cool-sweep-203
398,{'runtime': 317},0.7233626480213948,0.8101033461681038,5.551115123125784e-16,0,317.79028153419495,True,1699612403.6919663,0.7667329970947493,330-390,moslin,0.25,1,0.01,mean,abpxp,30000.0,driven-sweep-202
399,{'runtime': 984},0.6171672591512641,0.7418457470988474,6.661338147750939e-16,0,985.5393345355988,True,1699613058.2266316,0.6795065031250558,270-330,moslin,0.25,1,0.01,mean,abpxp,30000.0,cerulean-sweep-201
400,{'runtime': 268},0.908260244142594,1.126274563361849,1.1102230246251563e-16,0,269.0247755050659,True,1699612317.0077586,1.0172674037522216,210-270,moslin,0.25,1,0.01,mean,abpxp,30000.0,azure-sweep-200
401,{'runtime': 46},1.314875111571493,1.511301031986158,6.661338147750939e-16,0,49.670536279678345,True,1699612093.419835,1.4130880717788254,170-210,moslin,0.25,1,0.01,mean,abpxp,30000.0,vocal-sweep-199
402,{'runtime': 35},0.2418669123303305,0.24757929976254436,6.661338147750939e-16,0,36.22132897377014,True,1699612068.119678,0.24472310604643743,450-510,moslin,0.25,1,0.01,mean,precise,30000.0,sleek-sweep-198
403,{'runtime': 116},0.34615223139667434,0.3522149186384,9.992007221626409e-16,0,116.9290735721588,True,1699612129.0109177,0.34918357501753716,330-390,moslin,0.25,1,0.01,mean,precise,30000.0,swept-sweep-196
404,{'runtime': 41},0.24155131308579977,0.3013202110841292,2.220446049250313e-16,0,41.98580574989319,True,1699612052.6808698,0.27143576208496445,390-450,moslin,0.25,1,0.01,mean,precise,30000.0,dainty-sweep-197
405,{'runtime': 381},0.40734587958303015,0.5295247934899485,4.440892098500626e-16,0,382.1397953033447,True,1699612389.0138414,0.46843533653648933,270-330,moslin,0.25,1,0.01,mean,precise,30000.0,hardy-sweep-195
406,{'runtime': 113},0.5379705989596972,0.576480970581334,2.220446049250313e-16,0,113.97184228897096,True,1699612115.3563514,0.5572257847705155,210-270,moslin,0.25,1,0.01,mean,precise,30000.0,bright-sweep-194
407,{'runtime': 28},0.6245596852395833,0.6290650487911345,4.440892098500626e-16,0,29.463533401489254,True,1699612016.6698964,0.6268123670153589,170-210,moslin,0.25,1,0.01,mean,precise,30000.0,super-sweep-193
408,{'runtime': 56},0.3159956383388961,0.31008425063620454,9.992007221626409e-16,0,57.484699726104736,True,1699612031.6270688,0.31303994448755035,450-510,moslin,0.25,1,0.001,mean,abpxp,30000.0,vibrant-sweep-192
409,{'runtime': 106},0.35740990555137286,0.49276332532551714,4.107825191113079e-15,0,106.91121435165404,True,1699612072.8272884,0.425086615438445,390-450,moslin,0.25,1,0.001,mean,abpxp,30000.0,swept-sweep-191
410,{'runtime': 292},0.7492659889146865,0.8349284494927696,8.104628079763643e-15,0,292.7128384113312,True,1699612248.3330934,0.7920972192037281,330-390,moslin,0.25,1,0.001,mean,abpxp,30000.0,winter-sweep-190
411,{'runtime': 1120},0.6334408659716287,0.7659729671047826,1.1102230246251563e-15,0,1121.128184080124,True,1699613048.464612,0.6997069165382057,270-330,moslin,0.25,1,0.001,mean,abpxp,30000.0,likely-sweep-189
412,{'runtime': 295},0.9235179361968374,1.1450228797835753,3.3306690738754696e-15,0,296.3794095516205,True,1699612215.7511296,1.0342704079902063,210-270,moslin,0.25,1,0.001,mean,abpxp,30000.0,denim-sweep-188
413,{'runtime': 50},1.3354979396907425,1.5365498892802167,1.6875389974302383e-14,0,51.108402729034424,True,1699611970.2663307,1.4360239144854796,170-210,moslin,0.25,1,0.001,mean,abpxp,30000.0,likely-sweep-187
414,{'runtime': 66},0.2510191107538483,0.25810002667243004,7.549516567451064e-15,0,67.06048941612244,False,1699611981.3647404,0.2545595687131392,450-510,moslin,0.25,1,0.001,mean,precise,30000.0,sparkling-sweep-186
415,{'runtime': 174},0.36202360703203007,0.36766340958060234,8.881784197001252e-16,0,174.63570261001587,True,1699612087.3102026,0.3648435083063162,330-390,moslin,0.25,1,0.001,mean,precise,30000.0,noble-sweep-184
416,{'runtime': 74},0.2536826362660109,0.3182250594367051,3.9968028886505635e-15,0,75.39029741287231,False,1699611986.5245385,0.285953847851358,390-450,moslin,0.25,1,0.001,mean,precise,30000.0,lively-sweep-185
417,{'runtime': 433},0.41899804347668473,0.5462593585088953,3.1086244689504387e-15,0,433.7303628921509,True,1699612321.283242,0.48262870099279,270-330,moslin,0.25,1,0.001,mean,precise,30000.0,sage-sweep-183
418,{'runtime': 119},0.5498435406236286,0.5919255991507317,5.551115123125784e-16,0,120.36024618148804,True,1699611993.0617082,0.5708845698871802,210-270,moslin,0.25,1,0.001,mean,precise,30000.0,desert-sweep-182
419,{'runtime': 37},0.6393826383729224,0.6451859215070891,1.0658141036401504e-14,0,37.896337032318115,True,1699611894.892982,0.6422842799400057,170-210,moslin,0.25,1,0.001,mean,precise,30000.0,usual-sweep-181
420,{'runtime': 39},0.21789228759255708,0.2185515429636888,1.1102230246251563e-16,0,39.68868350982666,True,1699611894.2237625,0.21822191527812293,450-510,moslin,0.1,1,0.5,mean,abpxp,30000.0,splendid-sweep-180
421,{'runtime': 71},0.268570318625643,0.3581716392864934,2.220446049250313e-16,0,71.89573359489441,True,1699611910.8508806,0.31337097895606825,390-450,moslin,0.1,1,0.5,mean,abpxp,30000.0,super-sweep-179
422,{'runtime': 319},0.5933617002833849,0.660019400141611,0.0,0,320.1267623901367,True,1699612152.2954235,0.626690550212498,330-390,moslin,0.1,1,0.5,mean,abpxp,30000.0,iconic-sweep-178
423,{'runtime': 1233},0.46327360274515617,0.5041947724642192,3.3306690738754696e-16,0,1234.428869485855,True,1699613048.3719776,0.48373418760468767,270-330,moslin,0.1,1,0.5,mean,abpxp,30000.0,upbeat-sweep-177
424,{'runtime': 304},0.6922727072864397,0.7804155065334725,3.3306690738754696e-16,0,305.2753269672394,True,1699612103.751923,0.7363441069099561,210-270,moslin,0.1,1,0.5,mean,abpxp,30000.0,cosmic-sweep-176
425,{'runtime': 44},0.9984709125779806,1.1159999177741404,0.0,0,44.62943410873413,True,1699611839.095015,1.0572354151760606,170-210,moslin,0.1,1,0.5,mean,abpxp,30000.0,vivid-sweep-175
426,{'runtime': 27},0.1524864283036782,0.14918729403727937,2.220446049250313e-16,0,28.485426664352417,True,1699611817.5235746,0.1508368611704788,450-510,moslin,0.1,1,0.5,mean,precise,30000.0,happy-sweep-174
427,{'runtime': 37},0.1537707968668885,0.17265697362236013,0.0,0,38.14388871192932,True,1699611820.4194026,0.16321388524462432,390-450,moslin,0.1,1,0.5,mean,precise,30000.0,frosty-sweep-173
428,{'runtime': 112},0.2653600050518135,0.26470325513737086,3.3306690738754696e-16,0,113.38071513175964,True,1699611892.8134491,0.2650316300945922,330-390,moslin,0.1,1,0.5,mean,precise,30000.0,daily-sweep-172
429,{'runtime': 336},0.3119980323382293,0.3720911820265655,2.220446049250313e-16,0,336.8251197338104,True,1699612093.7680228,0.34204460718239743,270-330,moslin,0.1,1,0.5,mean,precise,30000.0,avid-sweep-171
430,{'runtime': 106},0.4214429322924621,0.4338514042814895,2.220446049250313e-16,0,107.53311514854433,True,1699611852.0502372,0.4276471682869758,210-270,moslin,0.1,1,0.5,mean,precise,30000.0,vital-sweep-170
431,{'runtime': 28},0.448784358201729,0.4435701458000073,0.0,0,29.01417827606201,True,1699611769.5289805,0.44617725200086816,170-210,moslin,0.1,1,0.5,mean,precise,30000.0,dauntless-sweep-169
432,{'runtime': 41},0.27826779361005405,0.27343882822018367,4.440892098500626e-16,0,42.197354316711426,True,1699611779.7640133,0.2758533109151189,450-510,moslin,0.1,1,0.1,mean,abpxp,30000.0,wobbly-sweep-168
433,{'runtime': 75},0.3231372275659262,0.44561381934125593,5.551115123125784e-16,0,76.25443482398987,True,1699611795.5734987,0.38437552345359105,390-450,moslin,0.1,1,0.1,mean,abpxp,30000.0,earthy-sweep-167
434,{'runtime': 275},0.6639782028976486,0.7480236375583684,6.661338147750939e-16,0,276.47639298439026,True,1699611993.155221,0.7060009202280085,330-390,moslin,0.1,1,0.1,mean,abpxp,30000.0,hearty-sweep-166
435,{'runtime': 1210},0.5755092107957942,0.6826422588169744,5.551115123125784e-16,0,1210.8966989517212,True,1699612922.799005,0.6290757348063842,270-330,moslin,0.1,1,0.1,mean,abpxp,30000.0,iconic-sweep-165
436,{'runtime': 267},0.8574116953947175,1.0383838576528823,6.661338147750939e-16,0,267.6066777706146,True,1699611957.6847749,0.9478977765238,210-270,moslin,0.1,1,0.1,mean,abpxp,30000.0,resilient-sweep-164
437,{'runtime': 42},1.2415739366270453,1.411535384461898,8.881784197001252e-16,0,42.70697379112244,True,1699611714.7514467,1.3265546605444718,170-210,moslin,0.1,1,0.1,mean,abpxp,30000.0,dark-sweep-163
438,{'runtime': 29},0.21720893385025924,0.22060880024028384,1.1102230246251563e-16,0,29.753249883651733,True,1699611693.733668,0.21890886704527152,450-510,moslin,0.1,1,0.1,mean,precise,30000.0,hearty-sweep-162
439,{'runtime': 39},0.220063854383797,0.26518341704516135,1.1102230246251563e-16,0,40.04966163635254,True,1699611701.807757,0.24262363571447915,390-450,moslin,0.1,1,0.1,mean,precise,30000.0,classic-sweep-161
440,{'runtime': 120},0.31736129612319525,0.3242869151299366,4.440892098500626e-16,0,121.15256547927856,True,1699611777.4565034,0.32082410562656594,330-390,moslin,0.1,1,0.1,mean,precise,30000.0,electric-sweep-160
441,{'runtime': 377},0.38373455771678183,0.49235660242664425,4.440892098500626e-16,0,377.7689225673675,True,1699612024.0197985,0.438045580071713,270-330,moslin,0.1,1,0.1,mean,precise,30000.0,whole-sweep-159
442,{'runtime': 109},0.5172132562471508,0.5492713604653565,2.220446049250313e-16,0,109.62211871147156,True,1699611737.3281467,0.5332423083562536,210-270,moslin,0.1,1,0.1,mean,precise,30000.0,fine-sweep-158
443,{'runtime': 29},0.5994077801292377,0.6019526740345404,2.220446049250313e-16,0,30.357325792312626,True,1699611648.6367297,0.6006802270818891,170-210,moslin,0.1,1,0.1,mean,precise,30000.0,astral-sweep-157
444,{'runtime': 40},0.2964350652367597,0.2920988954648705,2.220446049250313e-16,0,40.77876877784729,True,1699611640.2437568,0.2942669803508151,450-510,moslin,0.1,1,0.05,mean,abpxp,30000.0,sparkling-sweep-156
445,{'runtime': 70},0.34281391091852004,0.4713575866254305,1.1102230246251563e-16,0,71.41040754318237,True,1699611670.8695877,0.4070857487719752,390-450,moslin,0.1,1,0.05,mean,abpxp,30000.0,crimson-sweep-155
446,{'runtime': 306},0.7077843109673925,0.7933694293587716,7.771561172376097e-16,0,307.1263291835785,True,1699611901.8549693,0.750576870163082,330-390,moslin,0.1,1,0.05,mean,abpxp,30000.0,toasty-sweep-154
447,{'runtime': 1086},0.606825466400545,0.7265875428357208,8.881784197001252e-16,0,1087.4013061523438,True,1699612666.7245612,0.6667065046181329,270-330,moslin,0.1,1,0.05,mean,abpxp,30000.0,dark-sweep-153
448,{'runtime': 295},0.8945271103545369,1.0959903506450357,5.551115123125784e-16,0,295.9005355834961,True,1699611868.0641775,0.9952587304997864,210-270,moslin,0.1,1,0.05,mean,abpxp,30000.0,honest-sweep-152
449,{'runtime': 43},1.2857839518981935,1.469086255414617,0.0,0,43.75391864776611,True,1699611608.801571,1.3774351036564052,170-210,moslin,0.1,1,0.05,mean,abpxp,30000.0,happy-sweep-151
450,{'runtime': 31},0.2347231735002728,0.2406304836364155,0.0,0,32.01850867271423,True,1699611597.0212817,0.23767682856834416,450-510,moslin,0.1,1,0.05,mean,precise,30000.0,neat-sweep-150
451,{'runtime': 38},0.2389805487206671,0.2916620372175366,0.0,0,39.04956555366516,True,1699611579.2523255,0.26532129296910184,390-450,moslin,0.1,1,0.05,mean,precise,30000.0,wandering-sweep-149
452,{'runtime': 115},0.3433078063516001,0.3488954206689456,7.771561172376097e-16,0,116.08033847808838,True,1699611654.2283795,0.3461016135102728,330-390,moslin,0.1,1,0.05,mean,precise,30000.0,pious-sweep-148
453,{'runtime': 368},0.40551094474081995,0.523569654388776,8.881784197001252e-16,0,368.8938817977905,True,1699611902.2080977,0.464540299564798,270-330,moslin,0.1,1,0.05,mean,precise,30000.0,giddy-sweep-147
454,{'runtime': 108},0.5389988974158758,0.5772007196975175,3.3306690738754696e-16,0,109.27778768539427,True,1699611637.0220218,0.5580998085566966,210-270,moslin,0.1,1,0.05,mean,precise,30000.0,leafy-sweep-146
455,{'runtime': 28},0.6271329389089889,0.6325691183154756,1.1102230246251563e-16,0,28.670657873153687,True,1699611546.499394,0.6298510286122323,170-210,moslin,0.1,1,0.05,mean,precise,30000.0,splendid-sweep-145
456,{'runtime': 44},0.3134251761019584,0.30857507892729064,4.440892098500626e-16,0,45.47248077392578,True,1699611562.7615387,0.3110001275146245,450-510,moslin,0.1,1,0.01,mean,abpxp,30000.0,wandering-sweep-144
457,{'runtime': 77},0.35830550809264555,0.4919018087098659,2.220446049250313e-16,0,77.92601799964905,True,1699611584.363167,0.42510365840125575,390-450,moslin,0.1,1,0.01,mean,abpxp,30000.0,magic-sweep-143
458,{'runtime': 329},0.7462140182535938,0.8322424261274989,1.3322676295501878e-15,0,330.14778780937195,True,1699611833.9953818,0.7892282221905463,330-390,moslin,0.1,1,0.01,mean,abpxp,30000.0,breezy-sweep-142
459,{'runtime': 1182},0.6315807572134171,0.7617987713843682,2.220446049250313e-16,0,1183.0198311805725,True,1699612679.1412692,0.6966897642988927,270-330,moslin,0.1,1,0.01,mean,abpxp,30000.0,lunar-sweep-141
460,{'runtime': 274},0.923009798153521,1.1410543940363604,7.771561172376097e-16,0,275.392831325531,True,1699611760.9189763,1.0320320960949407,210-270,moslin,0.1,1,0.01,mean,abpxp,30000.0,solar-sweep-140
461,{'runtime': 47},1.3189912810202074,1.5159045273761722,4.440892098500626e-15,0,48.19862103462219,True,1699611514.2320302,1.4174479041981898,170-210,moslin,0.1,1,0.01,mean,abpxp,30000.0,firm-sweep-139
462,{'runtime': 54},0.2494679467529749,0.2585832390680787,2.220446049250313e-16,0,55.47185254096985,True,1699611509.1772425,0.2540255929105268,450-510,moslin,0.1,1,0.01,mean,precise,30000.0,leafy-sweep-138
463,{'runtime': 44},0.256276483516269,0.3161814400100113,4.440892098500626e-16,0,45.25456786155701,True,1699611481.701109,0.28622896176314017,390-450,moslin,0.1,1,0.01,mean,precise,30000.0,vibrant-sweep-137
464,{'runtime': 133},0.3675643489037183,0.3719022084396133,2.4424906541753444e-15,0,134.3625066280365,True,1699611556.5090165,0.3697332786716658,330-390,moslin,0.1,1,0.01,mean,precise,30000.0,different-sweep-136
465,{'runtime': 344},0.42334877874869137,0.5508209404591734,1.9984014443252818e-15,0,345.19114780426025,True,1699611762.7225895,0.4870848596039324,270-330,moslin,0.1,1,0.01,mean,precise,30000.0,restful-sweep-135
466,{'runtime': 107},0.5562439271435191,0.6009459729275485,0.0,0,107.9552607536316,True,1699611502.1696415,0.5785949500355339,210-270,moslin,0.1,1,0.01,mean,precise,30000.0,sandy-sweep-134
467,{'runtime': 30},0.6484257530809134,0.6572644724701767,8.881784197001252e-16,0,31.345240116119385,True,1699611417.9392402,0.652845112775545,170-210,moslin,0.1,1,0.01,mean,precise,30000.0,serene-sweep-133
468,{'runtime': 84},0.3175574890051118,0.3127243652872091,8.881784197001252e-16,0,85.41454339027405,False,1699611467.2552314,0.3151409271461605,450-510,moslin,0.1,1,0.001,mean,abpxp,30000.0,electric-sweep-132
469,{'runtime': 131},0.363083584076949,0.49727755653892686,1.6209256159527282e-14,0,131.80138540267944,False,1699611488.6204984,0.43018057030793794,390-450,moslin,0.1,1,0.001,mean,abpxp,30000.0,youthful-sweep-131
470,{'runtime': 372},0.7527690617458107,0.8390717781935177,2.4646951146678475e-14,0,373.16847801208496,True,1699611718.960077,0.7959204199696642,330-390,moslin,0.1,1,0.001,mean,abpxp,30000.0,volcanic-sweep-130
471,{'runtime': 1181},0.6366471542584117,0.7696868967278739,2.886579864025407e-15,0,1181.965879201889,True,1699612510.5999491,0.7031670254931428,270-330,moslin,0.1,1,0.001,mean,abpxp,30000.0,silver-sweep-129
472,{'runtime': 309},0.929354772243912,1.1505519441595276,3.3306690738754696e-15,0,310.40033054351807,True,1699611627.1808765,1.0399533582017195,210-270,moslin,0.1,1,0.001,mean,abpxp,30000.0,revived-sweep-128
473,{'runtime': 51},1.3264078916238924,1.5260771130083723,3.241851231905457e-14,0,51.69603419303894,True,1699611364.0971112,1.4262425023161325,170-210,moslin,0.1,1,0.001,mean,abpxp,30000.0,wise-sweep-127
474,{'runtime': 66},0.25408910580303895,0.26144993764533203,1.1102230246251564e-14,0,66.80729103088379,False,1699611374.779093,0.2577695217241855,450-510,moslin,0.1,1,0.001,mean,precise,30000.0,smart-sweep-126
475,{'runtime': 77},0.26003820534712485,0.3217400120464084,6.661338147750939e-15,0,77.76492977142334,False,1699611361.2316487,0.29088910869676665,390-450,moslin,0.1,1,0.001,mean,precise,30000.0,pretty-sweep-125
476,{'runtime': 201},0.37569749679528897,0.37631210359699624,2.4424906541753444e-15,0,202.4502992630005,False,1699611477.0537453,0.3760048001961426,330-390,moslin,0.1,1,0.001,mean,precise,30000.0,distinctive-sweep-124
477,{'runtime': 430},0.4268478027570833,0.5570977672279365,7.438494264988549e-15,0,431.1768856048584,False,1699611700.600515,0.49197278499250985,270-330,moslin,0.1,1,0.001,mean,precise,30000.0,curious-sweep-123
478,{'runtime': 149},0.5598330563692561,0.6057107370742605,6.217248937900877e-15,0,150.2161705493927,True,1699611402.6685646,0.5827718967217583,210-270,moslin,0.1,1,0.001,mean,precise,30000.0,wise-sweep-122
479,{'runtime': 49},0.6529409532748043,0.6629109877102156,2.1649348980190553e-14,0,49.847959995269775,False,1699611299.089329,0.65792597049251,170-210,moslin,0.1,1,0.001,mean,precise,30000.0,celestial-sweep-121
480,{'runtime': 41},0.29841320733975885,0.2942351018187134,3.3306690738754696e-16,0,42.60945439338684,True,1699611288.8449194,0.2963241545792361,450-510,moslin,0.01,1,0.5,mean,abpxp,30000.0,desert-sweep-120
481,{'runtime': 74},0.3453514626123092,0.4743620990848976,0.0,0,76.48974370956421,True,1699611311.3895748,0.4098567808486034,390-450,moslin,0.01,1,0.5,mean,abpxp,30000.0,absurd-sweep-119
482,{'runtime': 342},0.7142358978023309,0.7995983906436015,6.661338147750939e-16,0,342.94849276542664,True,1699611573.8059258,0.7569171442229662,330-390,moslin,0.01,1,0.5,mean,abpxp,30000.0,rosy-sweep-118
483,{'runtime': 1076},0.6105244225954624,0.7313600238516541,2.220446049250313e-16,0,1077.0635902881622,True,1699612305.6584432,0.6709422232235582,270-330,moslin,0.01,1,0.5,mean,abpxp,30000.0,electric-sweep-117
484,{'runtime': 324},0.8989456273752033,1.1018529588627686,2.220446049250313e-16,0,324.98642587661743,True,1699611546.2537189,1.000399293118986,210-270,moslin,0.01,1,0.5,mean,abpxp,30000.0,curious-sweep-116
485,{'runtime': 45},1.2910851428140604,1.474244727844242,1.1102230246251563e-16,0,45.917054891586304,True,1699611252.459204,1.3826649353291511,170-210,moslin,0.01,1,0.5,mean,abpxp,30000.0,light-sweep-115
486,{'runtime': 31},0.23702497193031913,0.24363768027853797,4.440892098500626e-16,0,32.14823770523071,True,1699611209.7251527,0.24033132610442853,450-510,moslin,0.01,1,0.5,mean,precise,30000.0,legendary-sweep-114
487,{'runtime': 39},0.24444819471429857,0.29499549582998874,5.551115123125784e-16,0,41.56420016288757,True,1699611216.9460652,0.26972184527214366,390-450,moslin,0.01,1,0.5,mean,precise,30000.0,dry-sweep-113
488,{'runtime': 120},0.3501650495405818,0.35519280020415095,4.440892098500626e-16,0,121.7062168121338,True,1699611295.680029,0.3526789248723664,330-390,moslin,0.01,1,0.5,mean,precise,30000.0,stilted-sweep-112
489,{'runtime': 362},0.41094553208283713,0.5299924361220549,5.551115123125784e-16,0,363.4324028491974,True,1699611518.838641,0.470468984102446,270-330,moslin,0.01,1,0.5,mean,precise,30000.0,bright-sweep-111
490,{'runtime': 114},0.5464167664768563,0.5874081384056704,4.440892098500626e-16,0,115.38143253326416,True,1699611254.8929515,0.5669124524412634,210-270,moslin,0.01,1,0.5,mean,precise,30000.0,wandering-sweep-110
491,{'runtime': 30},0.6353146693091473,0.6415798117311551,0.0,0,31.4964759349823,True,1699611155.657805,0.6384472405201511,170-210,moslin,0.01,1,0.5,mean,precise,30000.0,fiery-sweep-109
492,{'runtime': 44},0.3138945049192699,0.309184695099983,0.0,0,45.05714988708496,True,1699611159.164883,0.31153960000962644,450-510,moslin,0.01,1,0.1,mean,abpxp,30000.0,fresh-sweep-108
493,{'runtime': 85},0.3598747493891701,0.4934052643630232,1.3322676295501878e-15,0,86.38679099082947,True,1699611189.779723,0.42664000687609666,390-450,moslin,0.01,1,0.1,mean,abpxp,30000.0,absurd-sweep-107
494,{'runtime': 341},0.7488524224845591,0.8344417139466555,1.5543122344752194e-15,0,341.9208128452301,True,1699611434.9266188,0.7916470682156073,330-390,moslin,0.01,1,0.1,mean,abpxp,30000.0,lilac-sweep-106
495,{'runtime': 1090},0.6330347393337291,0.7633472487939634,6.661338147750939e-16,0,1091.102553844452,True,1699612168.8749638,0.6981909940638462,270-330,moslin,0.01,1,0.1,mean,abpxp,30000.0,kind-sweep-105
496,{'runtime': 268},0.92475474346648,1.1434479692292092,6.661338147750939e-16,0,269.42497420310974,True,1699611335.973452,1.0341013563478447,210-270,moslin,0.01,1,0.1,mean,abpxp,30000.0,young-sweep-104
497,{'runtime': 43},1.3207170594235649,1.516902406245803,2.220446049250313e-16,0,44.40439319610596,True,1699611096.21534,1.418809732834684,170-210,moslin,0.01,1,0.1,mean,abpxp,30000.0,silver-sweep-103
498,{'runtime': 56},0.25022571718278,0.26015370203802934,5.551115123125784e-16,0,57.329561948776245,True,1699611101.662636,0.25518970961040466,450-510,moslin,0.01,1,0.1,mean,precise,30000.0,brisk-sweep-102
499,{'runtime': 47},0.2613747358281841,0.31776062510225744,9.992007221626409e-16,0,48.14838480949402,True,1699611081.9602427,0.28956768046522074,390-450,moslin,0.01,1,0.1,mean,precise,30000.0,light-sweep-101
500,{'runtime': 148},0.37208577576924073,0.37679466151709334,8.881784197001252e-16,0,149.0900650024414,True,1699611151.610046,0.374440218643167,330-390,moslin,0.01,1,0.1,mean,precise,30000.0,absurd-sweep-100
501,{'runtime': 324},0.42667543495595217,0.5544152914692492,7.771561172376097e-16,0,325.28646636009216,True,1699611325.4969783,0.4905453632126006,270-330,moslin,0.01,1,0.1,mean,precise,30000.0,cool-sweep-99
502,{'runtime': 122},0.5623301274536693,0.6084770236848774,3.774758283725532e-15,0,122.75394248962402,True,1699611115.3849854,0.5854035755692734,210-270,moslin,0.01,1,0.1,mean,precise,30000.0,sage-sweep-98
503,{'runtime': 32},0.6524949162436151,0.6614405851013913,6.661338147750939e-16,0,32.85309600830078,True,1699611013.903699,0.6569677506725031,170-210,moslin,0.01,1,0.1,mean,precise,30000.0,charmed-sweep-97
504,{'runtime': 52},0.31588696615471434,0.31117667691322415,3.885780586188048e-15,0,52.69320106506348,True,1699611031.770474,0.31353182153396925,450-510,moslin,0.01,1,0.05,mean,abpxp,30000.0,sleek-sweep-96
505,{'runtime': 99},0.36163778654484785,0.49575495179860296,1.1102230246251563e-15,0,100.51099610328674,True,1699611073.96618,0.4286963691717254,390-450,moslin,0.01,1,0.05,mean,abpxp,30000.0,colorful-sweep-95
506,{'runtime': 305},0.7524299563666224,0.8380113576920769,2.886579864025407e-15,0,306.12466168403625,True,1699611265.9423926,0.7952206570293496,330-390,moslin,0.01,1,0.05,mean,abpxp,30000.0,wobbly-sweep-94
507,{'runtime': 1175},0.6356532511786483,0.7673815610536784,1.7763568394002505e-15,0,1176.2136104106903,True,1699612120.9158075,0.7015174061161633,270-330,moslin,0.01,1,0.05,mean,abpxp,30000.0,sparkling-sweep-93
508,{'runtime': 298},0.9277540913126118,1.1483210499632637,2.4424906541753444e-15,0,299.0558397769928,True,1699611236.318441,1.0380375706379377,210-270,moslin,0.01,1,0.05,mean,abpxp,30000.0,dark-sweep-92
509,{'runtime': 65},0.25160222776768043,0.261420629967421,3.552713678800501e-15,0,66.27219605445862,False,1699610981.535409,0.25651142886755074,450-510,moslin,0.01,1,0.05,mean,precise,30000.0,youthful-sweep-90
510,{'runtime': 43},1.3237300498775066,1.5213319487301786,5.551115123125783e-15,0,44.61400866508484,True,1699610961.6235356,1.4225309993038426,170-210,moslin,0.01,1,0.05,mean,abpxp,30000.0,hardy-sweep-91
